Timestamp,Server_ID,CPU_Utilization,Memory_Usage_GB,Network_Traffic_MB,Cost_Per_Hour,System_Crash_Incident
2026-01-02 02:00:00,Cluster-Beta,31.493179882458822,48.49131573987266,589.5216685630468,0.15,0
2026-01-02 03:00:00,Cluster-Beta,33.57796673814465,58.608570947171074,552.1399396472096,0.6,0
2026-01-02 04:00:00,Cluster-Delta,79.6814084984377,37.471623750776786,644.0784602107901,0.6,0
2026-01-02 05:00:00,Cluster-Delta,55.14199873079867,13.208679334867531,266.8546793573955,0.15,0
2026-01-02 06:00:00,Cluster-Alpha,33.95161602150834,18.665452131872286,93.80226604878268,0.15,0
2026-01-02 07:00:00,Cluster-Alpha,61.76104184791541,14.315963767639158,128.078955319346,0.15,0
2026-01-02 08:00:00,Cluster-Delta,71.60201270275701,17.30513571093544,232.33655882736207,1.2,0
2026-01-02 09:00:00,Cluster-Beta,30.35403206821864,20.997757859764256,505.19595616755737,0.15,0
2026-01-02 10:00:00,Cluster-Beta,43.46006644185769,36.418294778697685,842.0383230405599,1.2,0
2026-01-02 11:00:00,Cluster-Alpha,16.33540668033612,38.45548102675763,704.2804086675003,0.3,0
2026-01-02 12:00:00,Cluster-Delta,21.84688950672527,28.44298432899539,791.1501981600267,1.2,0
2026-01-02 13:00:00,Cluster-Alpha,68.34396041874339,40.1560883488918,357.46586768683045,0.15,0
2026-01-02 14:00:00,Cluster-Alpha,21.873766335693304,7.057645387904687,410.60720423206465,0.3,0
2026-01-02 15:00:00,Cluster-Gamma,53.84019468103659,7.442870697605918,399.7450671307067,1.2,0
2026-01-02 16:00:00,Cluster-Gamma,70.94130234018624,12.653426542174824,199.9544525604565,1.2,0
2026-01-02 17:00:00,Cluster-Gamma,14.939553847811176,34.120804878501374,70.6044915621363,0.6,0
2026-01-02 18:00:00,Cluster-Beta,57.76003642548803,15.267670079295442,595.0069318989546,0.3,0
2026-01-02 19:00:00,Cluster-Delta,28.86033888422683,19.563633016539793,989.3245165863802,0.6,0
2026-01-02 20:00:00,Cluster-Delta,94.55219939709492,26.819395842725633,175.1614079007602,0.3,0
2026-01-02 21:00:00,Cluster-Delta,49.969745144953,52.33569968864355,56.21797170028102,1.2,0
2026-01-02 22:00:00,Cluster-Delta,79.9573071290897,2.8594524265973273,781.7363650056936,0.6,0
2026-01-02 23:00:00,Cluster-Gamma,56.17106842053234,42.261486854670586,260.06014661787697,0.15,0
2026-01-03 00:00:00,Cluster-Beta,9.037365555498182,43.47034492452249,831.347367299399,1.2,0
2026-01-03 01:00:00,Cluster-Beta,63.88307793024408,51.516658382111466,706.8973003641703,0.3,0
2026-01-03 02:00:00,Cluster-Gamma,93.4805108252191,59.830682221739416,946.2168016802965,0.3,1
2026-01-03 03:00:00,Cluster-Beta,60.9498992736088,3.2485466348559693,414.83796339910526,0.6,0
2026-01-03 04:00:00,Cluster-Gamma,81.1845639266915,11.534589741819403,665.3501410561278,0.6,0
2026-01-03 05:00:00,Cluster-Delta,87.23120109140193,56.942620231471565,470.206233005138,0.3,1
2026-01-03 06:00:00,Cluster-Gamma,26.211418791250722,30.428150855594954,634.2828103354581,1.2,0
2026-01-03 07:00:00,Cluster-Delta,24.720170111465077,37.00461961387474,455.10291694765993,0.6,0
2026-01-03 08:00:00,Cluster-Delta,61.82123196314223,43.10768663083514,196.74592395983407,0.15,0
2026-01-03 09:00:00,Cluster-Alpha,43.225647692023536,44.102129478729516,512.818441843347,0.3,0
2026-01-03 10:00:00,Cluster-Gamma,83.10710116660499,59.76790500562351,533.298359423068,0.15,0
2026-01-03 11:00:00,Cluster-Alpha,88.70215047601503,63.81086387952352,812.4978097775595,0.3,1
2026-01-03 12:00:00,Cluster-Gamma,37.86818827515278,46.64976257771829,738.1654987356454,0.15,0
2026-01-03 13:00:00,Cluster-Gamma,27.028961984626832,19.80771497071935,667.1537077020297,1.2,0
2026-01-03 14:00:00,Cluster-Alpha,77.58887291767915,56.5446489422493,122.25322459704681,0.3,0
2026-01-03 15:00:00,Cluster-Alpha,30.556961305976657,5.05169670152722,723.4101277570778,1.2,0
2026-01-03 16:00:00,Cluster-Gamma,81.50313162177208,16.327012878218767,505.3021047909696,0.6,0
2026-01-03 17:00:00,Cluster-Beta,44.407657589334946,57.637914482750325,895.1585407450976,0.3,0
2026-01-03 18:00:00,Cluster-Delta,67.08214063410675,17.883873895240008,920.6722247892374,1.2,0
2026-01-03 19:00:00,Cluster-Alpha,13.88478418662414,15.680365696548405,64.60502469576761,0.15,0
2026-01-03 20:00:00,Cluster-Delta,63.01891719492129,10.56376817469533,822.435144750934,1.2,0
2026-01-03 21:00:00,Cluster-Beta,47.01439412256231,55.26492897410882,47.32041651844391,0.3,0
2026-01-03 22:00:00,Cluster-Beta,59.55458707531909,33.00361206984738,373.49792943807245,1.2,0
2026-01-03 23:00:00,Cluster-Beta,20.6253213202723,43.8433785893576,546.8769758648683,0.15,0
2026-01-04 00:00:00,Cluster-Alpha,73.52925827980894,16.822115812651838,156.61979064085617,0.15,0
2026-01-04 01:00:00,Cluster-Beta,85.24012821152026,48.99850610269542,748.8506744433861,0.15,0
2026-01-04 02:00:00,Cluster-Alpha,25.156801408442135,49.12034378765011,18.271157130417187,0.6,0
2026-01-04 03:00:00,Cluster-Beta,13.90145366337504,21.381077544314607,176.91305794969648,0.3,0
2026-01-04 04:00:00,Cluster-Delta,7.198388502309285,27.46232324663754,584.988861554941,0.15,0
2026-01-04 05:00:00,Cluster-Delta,64.70334954122373,15.000797200672453,717.2436864169194,0.6,0
2026-01-04 06:00:00,Cluster-Gamma,61.45974535625661,62.546783446020065,917.4766716669769,0.15,0
2026-01-04 07:00:00,Cluster-Delta,55.84285938240851,42.02735977762152,708.4416854152776,1.2,0
2026-01-04 08:00:00,Cluster-Gamma,26.571079938785715,59.94172060436196,675.0614775523173,0.3,0
2026-01-04 09:00:00,Cluster-Delta,41.354257619212866,20.809903705006256,400.39773488715764,1.2,0
2026-01-04 10:00:00,Cluster-Alpha,60.286299172314095,50.477236605807164,11.2715812715334,0.6,0
2026-01-04 11:00:00,Cluster-Delta,51.19931787390275,49.48323592085401,128.95766614826573,1.2,0
2026-01-04 12:00:00,Cluster-Gamma,96.86405337998453,44.88265041572558,539.2089993084787,1.2,0
2026-01-04 13:00:00,Cluster-Gamma,17.688896987776182,61.86961646654163,678.3785869859755,0.15,0
2026-01-04 14:00:00,Cluster-Beta,69.64844352642622,26.400430838591564,423.27380105749785,1.2,0
2026-01-04 15:00:00,Cluster-Alpha,42.60164543369917,10.104474062564952,733.3722214131063,0.15,0
2026-01-04 16:00:00,Cluster-Delta,44.822564188082175,43.64594927313177,526.643672378857,0.15,0
2026-01-04 17:00:00,Cluster-Beta,71.73659220621039,47.21720762958678,83.43443363836909,0.3,0
2026-01-04 18:00:00,Cluster-Delta,69.39656207316638,37.65375555444651,200.09608845826935,0.6,0
2026-01-04 19:00:00,Cluster-Delta,97.18680741430352,14.822709374270568,841.5982410115034,0.6,0
2026-01-04 20:00:00,Cluster-Beta,16.940668919233644,33.27626838350003,727.663619158195,0.6,0
2026-01-04 21:00:00,Cluster-Beta,14.682197392727469,21.355763667286023,895.8143671423701,0.15,0
2026-01-04 22:00:00,Cluster-Beta,72.36350999297292,28.50292474633472,126.38167662972721,0.6,0
2026-01-04 23:00:00,Cluster-Beta,58.789983281596044,42.003551702369165,990.3203092689232,0.15,0
2026-01-05 00:00:00,Cluster-Beta,30.496941990061945,48.20331404683174,217.31264681043427,0.3,0
2026-01-05 01:00:00,Cluster-Delta,12.386001315975754,16.397930835883272,21.66207752377559,0.6,0
2026-01-05 02:00:00,Cluster-Beta,12.96621721246804,27.130172360111107,997.4487096630186,0.15,0
2026-01-05 03:00:00,Cluster-Alpha,88.159751343763,18.68801740148101,288.263146590662,0.6,0
2026-01-05 04:00:00,Cluster-Gamma,22.84366119884309,14.315160059435886,671.3392579874343,0.6,0
2026-01-05 05:00:00,Cluster-Beta,35.073555276743434,50.57000763974198,184.91549103454216,0.3,0
2026-01-05 06:00:00,Cluster-Beta,26.079045407109884,58.37366705509353,584.4262468771503,1.2,0
2026-01-05 07:00:00,Cluster-Delta,38.01465644237017,24.954395512443757,904.9946365900137,0.6,0
2026-01-05 08:00:00,Cluster-Beta,11.456417375386684,48.579293311173544,326.9793557541542,0.3,0
2026-01-05 09:00:00,Cluster-Beta,53.272560554469145,57.613707940593486,673.5514362839156,0.6,0
2026-01-05 10:00:00,Cluster-Beta,11.287968414075987,54.45970105287436,196.02455291043233,0.6,0
2026-01-05 11:00:00,Cluster-Delta,79.43315522747963,13.334430089432006,628.547444731538,0.6,0
2026-01-05 12:00:00,Cluster-Beta,26.735223617670272,61.2900966538284,343.08584829933505,0.6,0
2026-01-05 13:00:00,Cluster-Gamma,55.221108058219485,25.35393930662667,219.09617600207216,1.2,0
2026-01-05 14:00:00,Cluster-Delta,86.84735514321562,23.032920992777854,320.05023019659876,1.2,0
2026-01-05 15:00:00,Cluster-Gamma,65.53159532138906,5.870742291222381,187.05265782272136,0.6,0
2026-01-05 16:00:00,Cluster-Delta,54.56507414927418,32.14276655450274,902.896946759504,0.6,0
2026-01-05 17:00:00,Cluster-Beta,35.16303903972993,8.75884416973758,403.21501745395756,0.3,0
2026-01-05 18:00:00,Cluster-Gamma,35.96917791441241,17.40946889750041,252.82651192462367,0.3,0
2026-01-05 19:00:00,Cluster-Delta,67.26228683343169,21.650442549571444,453.92376260577356,0.15,0
2026-01-05 20:00:00,Cluster-Alpha,97.45496059356859,52.14723205648441,327.3308051384306,1.2,1
2026-01-05 21:00:00,Cluster-Beta,66.55104465599221,56.28029632454558,746.9750612751927,0.6,0
2026-01-05 22:00:00,Cluster-Delta,56.873857815412315,20.75291168261112,971.5077127666394,1.2,0
2026-01-05 23:00:00,Cluster-Alpha,72.95049745224989,55.239283517163585,443.65332013067035,0.3,0
2026-01-06 00:00:00,Cluster-Delta,48.264121942385785,55.148318116927044,862.423065972518,1.2,0
2026-01-06 01:00:00,Cluster-Alpha,10.593237861873025,49.40835892386216,570.2044428240233,1.2,0
2026-01-06 02:00:00,Cluster-Beta,57.29360387664561,11.095097068941255,165.66330844329116,0.6,0
2026-01-06 03:00:00,Cluster-Gamma,94.05915145900036,44.8000165078452,693.7165146605281,0.6,0
2026-01-06 04:00:00,Cluster-Alpha,21.303173639262347,60.59149200399526,518.3001521545619,0.3,0
2026-01-06 05:00:00,Cluster-Delta,69.17045484632192,44.317509683563735,654.1004580195824,0.6,0
2026-01-06 06:00:00,Cluster-Beta,23.686833045292254,22.560244644685707,890.7905384459483,0.3,0
2026-01-06 07:00:00,Cluster-Alpha,54.83197465599656,33.035917680711535,446.0302249494856,0.3,0
2026-01-06 08:00:00,Cluster-Delta,13.990909817144924,42.034952687765326,902.165846985182,0.15,0
2026-01-06 09:00:00,Cluster-Delta,46.884497072011214,33.655365341167226,753.1623241388384,0.15,0
2026-01-06 10:00:00,Cluster-Delta,75.32318958725789,9.437082387320128,493.71887661920493,0.15,0
2026-01-06 11:00:00,Cluster-Alpha,37.32415175422533,21.34797076842528,607.1899143013841,1.2,0
2026-01-06 12:00:00,Cluster-Alpha,66.83679037731127,51.74855389432521,332.3253211938213,0.15,0
2026-01-06 13:00:00,Cluster-Alpha,78.97684635344481,55.40791885792208,983.7613267413865,0.6,0
2026-01-06 14:00:00,Cluster-Gamma,91.2275372115891,10.512602028365354,670.6776514198921,0.6,0
2026-01-06 15:00:00,Cluster-Alpha,26.82171361255718,61.04797864872093,53.408383971663596,0.15,0
2026-01-06 16:00:00,Cluster-Alpha,42.13638017026566,22.38700230661378,333.35568669052867,1.2,0
2026-01-06 17:00:00,Cluster-Alpha,19.17468923972882,43.06345180130464,627.0812894214669,0.3,0
2026-01-06 18:00:00,Cluster-Gamma,97.3009657007289,48.613159049314234,65.7699450212474,1.2,0
2026-01-06 19:00:00,Cluster-Alpha,91.21109001695946,52.34066654754877,33.645349405951336,1.2,1
2026-01-06 20:00:00,Cluster-Delta,55.21601311609204,60.636481538007665,455.5239971325245,0.3,0
2026-01-06 21:00:00,Cluster-Alpha,83.30909637700718,21.401011977787,339.3632778957433,0.3,0
2026-01-06 22:00:00,Cluster-Delta,53.449091886299925,55.22740018219638,443.9156219528342,0.3,0
2026-01-06 23:00:00,Cluster-Delta,62.99346898425665,10.164588013044837,270.0663767812051,0.6,0
2026-01-07 00:00:00,Cluster-Delta,13.288572186789546,45.71253619392275,173.0705694735511,0.3,0
2026-01-07 01:00:00,Cluster-Gamma,75.24014910620313,48.00261922986712,692.2519234105343,0.3,0
2026-01-07 02:00:00,Cluster-Gamma,16.87735397807684,44.01884095448187,519.4254051051225,1.2,0
2026-01-07 03:00:00,Cluster-Gamma,81.82428961348513,17.643513640379485,208.15266913687316,1.2,0
2026-01-07 04:00:00,Cluster-Alpha,77.72861215334589,56.12867511494261,326.3935319973983,0.15,0
2026-01-07 05:00:00,Cluster-Delta,70.9132568900968,12.469224728964491,595.8898285866926,1.2,0
2026-01-07 06:00:00,Cluster-Gamma,8.362915388802877,5.325357074291512,81.50705478975307,0.3,0
2026-01-07 07:00:00,Cluster-Gamma,33.19093710291556,46.482829417938554,155.97847917351774,0.6,0
2026-01-07 08:00:00,Cluster-Alpha,29.469469001708386,31.47949434442949,82.51314806631622,1.2,0
2026-01-07 09:00:00,Cluster-Gamma,38.49268589485128,54.64407723743792,814.1941593869777,1.2,0
2026-01-07 10:00:00,Cluster-Alpha,13.150775449036985,25.770622745612055,754.8851408798891,0.3,0
2026-01-07 11:00:00,Cluster-Beta,92.13707754188884,12.433272487478195,755.7798025604645,1.2,0
2026-01-07 12:00:00,Cluster-Gamma,56.503608386250995,53.85941593313192,719.1620900412678,1.2,0
2026-01-07 13:00:00,Cluster-Beta,33.41376089119619,36.03239716168444,672.6915694331705,0.3,0
2026-01-07 14:00:00,Cluster-Alpha,41.91928108790836,13.730139128202003,482.22199622439325,1.2,0
2026-01-07 15:00:00,Cluster-Delta,46.58983626694972,46.66380791235964,645.8553818720438,0.6,0
2026-01-07 16:00:00,Cluster-Gamma,60.85527300253741,33.68904558634903,47.977939240094905,0.15,0
2026-01-07 17:00:00,Cluster-Alpha,52.958186775774294,39.46740489889983,625.2497784302168,1.2,0
2026-01-07 18:00:00,Cluster-Delta,90.50345350894081,30.575696968808078,780.0989284815084,0.6,0
2026-01-07 19:00:00,Cluster-Delta,51.21760391024221,53.379956996716395,505.3547767805463,1.2,0
2026-01-07 20:00:00,Cluster-Beta,97.27069537856808,53.43288837234909,363.93819514296456,0.15,1
2026-01-07 21:00:00,Cluster-Alpha,84.1825210702939,45.982106953111945,284.65246745296935,0.3,0
2026-01-07 22:00:00,Cluster-Delta,24.39147783523223,8.534885398580661,646.3740296604617,0.15,0
2026-01-07 23:00:00,Cluster-Gamma,91.54535496188421,54.008939438052266,695.8731866436096,1.2,1
2026-01-08 00:00:00,Cluster-Gamma,15.822075003349276,43.602804793040406,872.2579238639172,0.15,0
2026-01-08 01:00:00,Cluster-Beta,81.02282288968081,45.21549829226657,348.9107416363808,0.15,0
2026-01-08 02:00:00,Cluster-Delta,40.39796629332195,24.50493610504004,772.0745843117297,0.3,0
2026-01-08 03:00:00,Cluster-Alpha,86.65161180139147,56.51533248173442,565.7422659474446,1.2,1
2026-01-08 04:00:00,Cluster-Gamma,85.72927217999288,46.97303921456116,884.0081257712983,0.15,0
2026-01-08 05:00:00,Cluster-Delta,79.95106221093877,8.980608924810056,532.5339872126646,0.15,0
2026-01-08 06:00:00,Cluster-Delta,78.4728305765567,27.282238133182087,522.4535301139875,0.3,0
2026-01-08 07:00:00,Cluster-Beta,33.33515993611779,56.95558244152878,582.0983106265,0.6,0
2026-01-08 08:00:00,Cluster-Gamma,12.525493323766453,4.926195505237498,751.8222015910101,1.2,0
2026-01-08 09:00:00,Cluster-Gamma,42.47715662516001,61.607830417807065,965.0435740401763,0.6,0
2026-01-08 10:00:00,Cluster-Alpha,21.137779893745307,44.108079235812895,82.827720673608,0.6,0
2026-01-08 11:00:00,Cluster-Gamma,69.63045126792893,41.14531061388935,62.90025636710699,0.3,0
2026-01-08 12:00:00,Cluster-Alpha,37.187274568014054,18.774673902255465,938.1748340332651,0.3,0
2026-01-08 13:00:00,Cluster-Gamma,95.73174867997209,17.42509090182898,534.576869263024,1.2,0
2026-01-08 14:00:00,Cluster-Beta,64.61040319311587,60.40760960829292,618.7539844212668,0.6,0
2026-01-08 15:00:00,Cluster-Gamma,81.49069241799558,20.49289216251561,487.59936557878154,0.15,0
2026-01-08 16:00:00,Cluster-Alpha,17.324794564991905,50.08132839657796,102.72087808139975,0.6,0
2026-01-08 17:00:00,Cluster-Alpha,85.1673468513539,26.373551488838906,770.4084846344799,0.3,0
2026-01-08 18:00:00,Cluster-Beta,90.81641871774568,10.633752388651647,749.752398637701,0.15,0
2026-01-08 19:00:00,Cluster-Gamma,50.296758450161036,2.664348457112255,318.58628827788385,0.15,0
2026-01-08 20:00:00,Cluster-Gamma,61.3815232108409,35.74395489494555,313.1768527761164,0.3,0
2026-01-08 21:00:00,Cluster-Beta,76.12731148397857,62.49828675003383,839.4629670964633,0.15,0
2026-01-08 22:00:00,Cluster-Gamma,21.259992335218367,24.886444016170678,81.63368516391336,0.6,0
2026-01-08 23:00:00,Cluster-Gamma,51.73864511110015,24.14592470756878,882.2940968730002,0.3,0
2026-01-09 00:00:00,Cluster-Alpha,42.07566158282512,23.33368030666541,264.0950729969553,1.2,0
2026-01-09 01:00:00,Cluster-Gamma,18.61278127108917,34.27371791290122,597.0549002779389,0.3,0
2026-01-09 02:00:00,Cluster-Gamma,39.180701273112426,29.3212227723062,936.6342372117599,1.2,0
2026-01-09 03:00:00,Cluster-Beta,11.340024772850903,56.5547068570749,681.34127652128,1.2,0
2026-01-09 04:00:00,Cluster-Beta,7.400507346302289,33.3422890868564,420.28551434236624,0.3,0
2026-01-09 05:00:00,Cluster-Delta,17.570464891398515,33.48098596769127,692.638866816361,0.3,0
2026-01-09 06:00:00,Cluster-Alpha,94.56970537779317,10.57903887267451,350.53983995320647,1.2,0
2026-01-09 07:00:00,Cluster-Gamma,56.10624683823658,62.92985153644393,284.4858321856943,1.2,0
2026-01-09 08:00:00,Cluster-Gamma,94.82146098724945,17.49831923386744,996.7164451553328,0.15,0
2026-01-09 09:00:00,Cluster-Delta,45.22230268470227,6.5485721824953655,753.2823288679898,0.3,0
2026-01-09 10:00:00,Cluster-Gamma,33.99890037692914,43.115067436462944,648.2727776079995,0.3,0
2026-01-09 11:00:00,Cluster-Alpha,52.0711932441427,38.9127149497261,361.7367467871256,0.15,0
2026-01-09 12:00:00,Cluster-Delta,45.87458704286064,27.739030547550236,58.66922086349768,0.3,0
2026-01-09 13:00:00,Cluster-Alpha,14.826815636342184,28.17591850060204,40.74630727480405,0.15,0
2026-01-09 14:00:00,Cluster-Delta,64.59684726618917,50.67396310487874,558.6394428943108,0.15,0
2026-01-09 15:00:00,Cluster-Delta,25.091550973392764,14.134183686178242,764.4123938286606,0.3,0
2026-01-09 16:00:00,Cluster-Beta,62.621679805498154,52.855705774583164,542.0053985394165,0.6,0
2026-01-09 17:00:00,Cluster-Alpha,65.46870159302827,42.22232106149112,842.3772212197234,1.2,0
2026-01-09 18:00:00,Cluster-Gamma,19.138311340964272,27.97612597433051,43.09226776228942,0.3,0
2026-01-09 19:00:00,Cluster-Gamma,10.70551532129214,30.397774228199854,373.0845556616807,0.6,0
2026-01-09 20:00:00,Cluster-Alpha,77.6108275043649,17.91212684553794,244.69968726243627,0.15,0
2026-01-09 21:00:00,Cluster-Gamma,47.76143941054678,48.631088627212435,452.8002384755508,0.6,0
2026-01-09 22:00:00,Cluster-Gamma,10.409232982009248,33.7982340229266,81.65262926218125,0.3,0
2026-01-09 23:00:00,Cluster-Alpha,97.52256749678834,21.892981650490302,954.5903251553618,0.3,0
2026-01-10 00:00:00,Cluster-Delta,10.373592172662097,38.95510717717892,231.0228470586673,0.6,0
2026-01-10 01:00:00,Cluster-Alpha,69.63827628384544,63.73553602718203,923.0846977287489,0.3,0
2026-01-10 02:00:00,Cluster-Delta,96.48214004949746,28.98626133870634,431.63422348631497,1.2,0
2026-01-10 03:00:00,Cluster-Gamma,27.24374969208108,59.08286684827441,985.6688919226658,0.6,0
2026-01-10 04:00:00,Cluster-Gamma,18.229191287909245,23.391044075323098,558.5177996256086,0.15,0
2026-01-10 05:00:00,Cluster-Gamma,16.288799366285886,5.393427829349125,931.5245355340494,0.6,0
2026-01-10 06:00:00,Cluster-Beta,33.20458872378639,14.663010594842591,15.295498807280616,0.6,0
2026-01-10 07:00:00,Cluster-Delta,14.397260423990142,27.959098886316422,750.7564181190911,0.6,0
2026-01-10 08:00:00,Cluster-Beta,69.37100477755426,15.617365572863278,904.0201465714903,0.6,0
2026-01-10 09:00:00,Cluster-Beta,10.79313722609583,2.0140763695318435,148.32336130916454,0.15,0
2026-01-10 10:00:00,Cluster-Alpha,52.376257917930445,58.730095340346686,105.16459321482998,0.15,0
2026-01-10 11:00:00,Cluster-Beta,97.69280740832684,54.3205234963176,430.326881114096,0.15,1
2026-01-10 12:00:00,Cluster-Alpha,80.69923506405975,48.022118352190724,934.3421170716058,0.6,0
2026-01-10 13:00:00,Cluster-Alpha,62.215407755484016,12.404504930053776,546.9626945885343,1.2,0
2026-01-10 14:00:00,Cluster-Beta,33.481586733154884,9.462541725019136,532.1818990845148,1.2,0
2026-01-10 15:00:00,Cluster-Delta,63.02231277512238,6.191494467287756,149.71485711632866,0.15,0
2026-01-10 16:00:00,Cluster-Delta,54.014856143783604,46.88980970392112,10.7816159822866,1.2,0
2026-01-10 17:00:00,Cluster-Delta,44.625754701804546,59.58609356264889,812.0386898380066,1.2,0
2026-01-10 18:00:00,Cluster-Delta,17.15606503683855,28.693220896608295,96.69881735637584,1.2,0
2026-01-10 19:00:00,Cluster-Delta,87.45419201736341,9.386721663754987,637.5113205479707,1.2,0
2026-01-10 20:00:00,Cluster-Beta,46.829972340382994,33.76835488539061,915.4702899700395,1.2,0
2026-01-10 21:00:00,Cluster-Beta,23.09989359933115,23.62757826243507,216.5653940268467,0.3,0
2026-01-10 22:00:00,Cluster-Gamma,39.20161963158793,25.239145309699857,668.6201078745416,0.15,0
2026-01-10 23:00:00,Cluster-Delta,43.51406698519021,40.52249869765385,87.91159094043437,0.6,0
2026-01-11 00:00:00,Cluster-Beta,81.96102428771931,46.56052302225655,607.7175923992369,1.2,0
2026-01-11 01:00:00,Cluster-Gamma,73.22613739221039,8.857423130135972,172.29240374367072,0.3,0
2026-01-11 02:00:00,Cluster-Delta,76.5453551086446,4.206594310001536,738.5940249100263,0.6,0
2026-01-11 03:00:00,Cluster-Alpha,6.025907591864191,63.64847876651432,308.2189818459691,0.3,0
2026-01-11 04:00:00,Cluster-Gamma,43.70232183071782,16.429157632764213,468.7570987165998,1.2,0
2026-01-11 05:00:00,Cluster-Beta,49.765006102085096,5.337492544324463,603.4362366073454,1.2,0
2026-01-11 06:00:00,Cluster-Alpha,6.784881744544272,13.772270403947038,179.5606765595772,1.2,0
2026-01-11 07:00:00,Cluster-Alpha,29.162628413288182,4.415386473604782,744.2214404314446,1.2,0
2026-01-11 08:00:00,Cluster-Alpha,75.70695355035855,26.292275466264645,309.6139372304464,0.6,0
2026-01-11 09:00:00,Cluster-Gamma,17.75120263279691,51.74891063598211,665.748141313626,0.6,0
2026-01-11 10:00:00,Cluster-Beta,54.78384222509102,23.15715588497868,166.7002201923799,0.3,0
2026-01-11 11:00:00,Cluster-Alpha,25.01377409760309,29.539371226458726,691.2364826142867,0.15,0
2026-01-11 12:00:00,Cluster-Delta,6.127232041882074,43.886379961181206,136.9061920823571,1.2,0
2026-01-11 13:00:00,Cluster-Alpha,27.431735556757356,33.55143234433257,431.10293130728377,0.3,0
2026-01-11 14:00:00,Cluster-Alpha,95.75625920663501,55.4096325333221,254.73401300148805,0.3,1
2026-01-11 15:00:00,Cluster-Gamma,79.54295140511803,55.6942118528369,750.8914969339007,0.3,0
2026-01-11 16:00:00,Cluster-Gamma,94.2406279218561,2.614463120451526,269.4146544618058,1.2,0
2026-01-11 17:00:00,Cluster-Beta,50.370426085151706,50.23887100195835,882.9001333314422,1.2,0
2026-01-11 18:00:00,Cluster-Delta,15.205466477007826,30.56548321498378,892.9020092925467,0.3,0
2026-01-11 19:00:00,Cluster-Gamma,55.96023247455344,63.30811356082711,204.476902070558,1.2,0
2026-01-11 20:00:00,Cluster-Alpha,47.257092114076364,31.96038870427698,617.707485557647,0.3,0
2026-01-11 21:00:00,Cluster-Beta,83.52520869478428,63.187548614074444,96.84046530276468,0.6,0
2026-01-11 22:00:00,Cluster-Alpha,14.121680012934746,48.78330039475567,397.6217286056129,1.2,0
2026-01-11 23:00:00,Cluster-Alpha,50.40642574302537,17.41350284602499,716.1885122062596,0.6,0
